,id,name,edition_year,ingredient_id_0,recipe_ingredient_type_id_0,measurement_id_0,amount_0,ingredient_id_1,recipe_ingredient_type_id_1,measurement_id_1,amount_1,ingredient_id_2,recipe_ingredient_type_id_2,measurement_id_2,amount_2,ingredient_id_3,recipe_ingredient_type_id_3,measurement_id_3,amount_3,ingredient_id_4,recipe_ingredient_type_id_4,measurement_id_4,amount_4,ingredient_id_5,recipe_ingredient_type_id_5,measurement_id_5,amount_5,ingredient_id_6,recipe_ingredient_type_id_6,measurement_id_6,amount_6,ingredient_id_7,recipe_ingredient_type_id_7,measurement_id_7,amount_7,ingredient_id_8,recipe_ingredient_type_id_8,measurement_id_8,amount_8,ingredient_id_9,recipe_ingredient_type_id_9,measurement_id_9,amount_9,ingredient_id_10,recipe_ingredient_type_id_10,measurement_id_10,amount_10,ingredient_id_11,recipe_ingredient_type_id_11,measurement_id_11,amount_11,ingredient_id_12,recipe_ingredient_type_id_12,measurement_id_12,amount_12,ingredient_id_13,recipe_ingredient_type_id_13,measurement_id_13,amount_13,ingredient_replacement_suggestions,instructions,glass_id,notes,master_recipe_id,year_introduced
4158,8385,Straight Law Cocktail,1988,16.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,495.0,1935
4159,9924,Straight Law Cocktail,2000,16.0,Main,4.0,3/4,101.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,495.0,1935
4160,495,Straight Law Cocktail,2012,101.0,Main,4.0,1 1/2,16.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into chilled cocktail glass.,44,,495.0,1935
4161,2189,Straits Sling,1935,2067.0,Main,65.0,1,2103.0,Main,76.0,1/2,66.0,Main,2.0,3,2096.0,Main,2.0,3,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shake well with cracked ice and serve in Tom Collins glass, filling up with Seltzer water. Decorate with fruit. ",13,,496.0,1935
4162,496,Straits Sling,2012,16.0,Main,4.0,2,22.0,Main,4.0,1,178.0,Main,4.0,1/2,66.0,Main,4.0,1/2,17.0,Main,2.0,2,6.0,Main,2.0,2,60.0,Main,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"World famous Peychaud’s Bitters were created by Antoine Amedie Peychaud in New Orleans in the early 1800s.  It is a proprietary recipe that includes several different herbs and spices.  The Peychaud’s flavor profile is a zesty blend of anise, nutmeg and clove notes with a slightly sweet, floral taste.","Shake first six ingredients with ice. Strain into ice-filled Collins
glass. Fill with soda water and stir.",13,,496.0,1935
4163,2190,Suissesse Cocktail,1935,242.0,Main,65.0,1,75.0,Main,65.0,1/2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. Cocktail glass. ,44,,8392.0,1935
4164,2666,Suissesse Cocktail,1957,2149.0,Main,4.0,1 1/2,2153.0,Main,4.0,1/2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. cocktail glass.,44,,8392.0,1935
4165,3643,Suissesse Cocktail,1960,2149.0,Main,4.0,1 1/2,2153.0,Main,4.0,1/2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. cocktail glass.,44,,8392.0,1935
4166,4258,Suissesse Cocktail,1964,2149.0,Main,4.0,1 1/2,2153.0,Main,4.0,1/2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. cocktail glass.,44,,8392.0,1935
4167,4924,Suissesse Cocktail,1972,2149.0,Main,4.0,1 1/2,2153.0,Main,4.0,1/2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. cocktail glass.,44,,8392.0,1935
4168,7344,Suissesse Cocktail,1974,2153.0,Main,4.0,2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8392.0,1935
4169,6868,Suissesse Cocktail,1978,2153.0,Main,4.0,2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8392.0,1935
4170,9515,Suissesse Cocktail,1984,2441.0,Main,4.0,2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8392.0,1935
4171,8392,Suissesse Cocktail,1988,75.0,Main,4.0,2,116.0,Main,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,8392.0,1935
4172,2191,Sunshine Cocktail,1935,2051.0,Main,0.0,1/3,2067.0,Main,0.0,2/3,2048.0,Main,2.0,1,15.0,Main,8.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well and strain into 3 oz. Cocktail glass. Squeeze Orange Peel on top. ,44,,9925.0,1935
4173,2659,Sunshine Cocktail,1957,2051.0,Main,4.0,3/4,2067.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of orange peel on top and drop into glass.,44,,9925.0,1935
4174,3642,Sunshine Cocktail,1960,9.0,Main,4.0,3/4,2067.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of orange peel and drop into glass.,44,,9925.0,1935
4175,4257,Sunshine Cocktail,1964,9.0,Main,4.0,3/4,2067.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of orange peel and drop into glass.,44,,9925.0,1935
4176,4926,Sunshine Cocktail,1972,9.0,Main,4.0,3/4,2067.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of orange peel and drop into glass.,44,,9925.0,1935
4177,7345,Sunshine Cocktail,1974,9.0,Main,4.0,3/4,2067.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of orange peel.,44,,9925.0,1935
4178,6869,Sunshine Cocktail,1978,9.0,Main,4.0,3/4,2067.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of orange peel.,44,,9925.0,1935
4179,9514,Sunshine Cocktail,1984,9.0,Main,4.0,3/4,2433.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of orange peel.,44,,9925.0,1935
4180,8394,Sunshine Cocktail,1988,9.0,Main,4.0,3/4,16.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of orange peel.,44,,9925.0,1935
4181,9925,Sunshine Cocktail,2000,9.0,Main,4.0,3/4,16.0,Main,4.0,1 1/2,2048.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of orange peel.,44,,9925.0,1935
4182,1922,T.N.T. Cocktail,1935,2080.0,Main,0.0,1/2,242.0,Main,0.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. Cocktail glass. ,44,,6515.0,1935
4183,6972,T.N.T. Cocktail,1974,2242.0,Main,4.0,1 1/2,2149.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,6515.0,1935
4184,6515,T.N.T. Cocktail,1978,2251.0,Main,4.0,1 1/2,2149.0,Main,4.0,1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,6515.0,1935
4185,1943,Tailspin Cocktail,1935,2067.0,Main,0.0,1/3,2051.0,Main,0.0,1/3,221.0,Main,0.0,1/3,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well in ice and strain into 3 oz. Cocktail glass. Squeeze lemon peel on top and serve with cherry or olive. ,44,,9928.0,1935
4186,2667,Tailspin Cocktail ,1957,2067.0,Main,4.0,3/4,2051.0,Main,4.0,3/4,221.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of lemon peel on top and serve with cherry or olive.,44,,9928.0,1935
4187,3745,Tailspin Cocktail ,1960,2067.0,Main,4.0,3/4,9.0,Main,4.0,3/4,221.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.  Twist of lemon peel and serve with cherry or olive.,44,,9928.0,1935
4188,4221,Tailspin Cocktail,1964,2067.0,Main,4.0,3/4,9.0,Main,4.0,3/4,168.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of lemon peel and serve with cherry or olive. ,44,,9928.0,1935
4189,4558,Tailspin Cocktail,1972,2067.0,Main,4.0,3/4,9.0,Main,4.0,3/4,221.0,Main,4.0,3/4,17.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir well with cracked ice and strain into 3 oz. cocktail glass. Twist of lemon peel and serve with cherry or olive.
",44,,9928.0,1935
4190,7005,Tailspin Cocktail,1974,2067.0,Main,4.0,3/4,9.0,Main,4.0,3/4,168.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of lemon peel and a cherry or olive.,44,,9928.0,1935
4191,6878,Tailspin Cocktail,1978,2067.0,Main,4.0,3/4,9.0,Main,4.0,3/4,221.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of lemon peel and a cherry or olive.,44,,9928.0,1935
4192,9176,Tailspin Cocktail,1984,2433.0,Main,4.0,3/4,9.0,Main,4.0,3/4,221.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of lemon peel and a cherry or olive.,44,,9928.0,1935
4193,7924,Tailspin Cocktail,1988,16.0,Main,4.0,3/4,9.0,Main,4.0,3/4,221.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into peel. cocktail glass. Add a twist of lemon peel and a cherry or olive.,44,,9928.0,1935
4194,9928,Tailspin Cocktail,2000,16.0,Main,4.0,3/4,9.0,Main,4.0,3/4,168.0,Main,4.0,3/4,17.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass. Add a twist of lemon peel and a cherry or olive.,44,,9928.0,1935
4195,1942,Tango Cocktail,1935,2102.0,Main,76.0,1/4,2050.0,Main,0.0,1/4,2051.0,Main,0.0,1/4,2067.0,Main,0.0,1/2,702.0,Main,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. Cocktail glass. ,44,,503.0,1935
4196,2668,Tango Cocktail ,1957,53.0,Main,4.0,1/2,2050.0,Main,4.0,1/2,2051.0,Main,4.0,1/2,2067.0,Main,4.0,1,2151.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. cocktail glass.,44,,503.0,1935
4197,3746,Tango Cocktail,1960,2052.0,Main,4.0,1/2,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,2067.0,Main,4.0,1,702.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake  well with cracked ice and strain into 4 oz. cocktail glass.,44,,503.0,1935
4198,4220,Tango Cocktail,1964,53.0,Main,4.0,1/2,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,2067.0,Main,4.0,1,702.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 4 oz. cocktail glass.,44,,503.0,1935
4199,4559,Tango Cocktail,1972,2052.0,Main,4.0,1/2,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,2067.0,Main,4.0,1,702.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shake well with cracked ice and strain into 4 oz. cocktail glass.
",44,,503.0,1935
4200,7004,Tango Cocktail,1974,2052.0,Main,34.0,1,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,2067.0,Main,4.0,1,2166.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,503.0,1935
4201,6879,Tango Cocktail ,1978,2052.0,Main,34.0,1,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,2067.0,Main,4.0,1,2255.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,503.0,1935
4202,9175,Tango Cocktail,1984,2052.0,Main,34.0,1,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,2433.0,Main,4.0,1,2432.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,503.0,1935
4203,7925,Tango Cocktail,1988,2052.0,Main,34.0,1,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,16.0,Main,4.0,1,21.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into a cocktail glass.,44,,503.0,1935
4204,9929,Tango Cocktail,2000,2052.0,Main,34.0,1,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,16.0,Main,4.0,1,21.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass.,44,,503.0,1935
4205,503,Tango Cocktail,2012,16.0,Main,4.0,1,53.0,Main,4.0,1/2,19.0,Main,4.0,1/2,9.0,Main,4.0,1/2,21.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into chilled cocktail glass.,44,,503.0,1935
4206,10763,Temptation cocktail ,1935,2080.0,Main,65.0,1,702.0,Main,2.0,2,242.0,Main,2.0,2,108.0,Main,2.0,2,2098.0,Main,3.0,1,4.0,Main,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. ,44,,7927.0,1935
4207,2669,Temptation Cocktail,1957,2162.0,Main,4.0,1 1/2,2151.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,2098.0,Main,78.0,1,4.0,Main,78.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,7927.0,1935
4208,3747,Temptation Cocktail,1960,2080.0,Main,4.0,1 1/2,702.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,2098.0,Main,78.0,1,4.0,Main,78.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake  well with cracked ice and strain into 3 oz. cocktail glass.,44,"*Bourbon, Blended, Rye or Canadian.",7927.0,1935
4209,4219,Temptation Cocktail,1964,2080.0,Main,4.0,1 1/2,702.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,2098.0,Main,78.0,1,4.0,Main,78.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,7927.0,1935
4210,4561,Temptation Cocktail,1972,2080.0,Main,4.0,1 1/2,702.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,2098.0,Main,78.0,1,4.0,Main,78.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,"*Bourbon, Blended, Rye or Canadian.",7927.0,1935
4211,7002,Temptation Cocktail,1974,2242.0,Main,4.0,1 1/2,2166.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add twists of lemon and orange peel.,44,,7927.0,1935
4212,6881,Temptation Cocktail,1978,2251.0,Main,4.0,1 1/2,2255.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add twists of lemon and orange peel.,44,,7927.0,1935
4213,9172,Temptation Cocktail,1984,2251.0,Main,4.0,1 1/2,2432.0,Main,10.0,1/2,2149.0,Main,10.0,1/2,108.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add twists of lemon and orange peels.,44,,7927.0,1935
4214,7927,Temptation Cocktail,1988,373.0,Main,4.0,1 1/2,21.0,Main,10.0,1/2,2358.0,Main,10.0,1/2,108.0,Main,10.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Add twists of lemon and orange peel.,44,,7927.0,1935
4215,1941,Tempter Cocktail,1935,2106.0,Main,0.0,1/2,2071.0,Main,0.0,1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. Cocktail glass. ,44,,9696.0,1935
4216,2670,Tempter Cocktail ,1957,2106.0,Main,4.0,1,2150.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass.,44,,9696.0,1935
4217,3748,Tempter Cocktail ,1960,2106.0,Main,4.0,1,2150.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,9696.0,1935
4218,4218,Tempter Cocktail,1964,2106.0,Main,4.0,1,2150.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,9696.0,1935
4219,4560,Tempter Cocktail,1972,2106.0,Main,4.0,1,2150.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,9696.0,1935
4220,7001,Tempter Cocktail,1974,56.0,Main,4.0,1,2150.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,9696.0,1935
4221,6882,Tempter Cocktail,1978,56.0,Main,4.0,1,2150.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,9696.0,1935
4222,9171,Tempter Cocktail,1984,56.0,Main,4.0,1,2431.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,9696.0,1935
4223,7928,Tempter Cocktail,1988,56.0,Main,4.0,1,2254.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,9696.0,1935
4224,9696,Tempter Cocktail,2000,56.0,Main,4.0,1,2254.0,Main,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir with ice and strain into cocktail glass.,44,,9696.0,1935
4225,6893,Tequila Sunrise,1935,2260.0,Main,4.0,2,2052.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir tequila and orange juice with ice and strain into highball glass. Add ice cubes. Pour in grenadine slowly and allow to settle. Before drinking, stir to complete your Sunrise.",21,,660.0,1935
4226,6987,Tequila Sunrise,1974,2260.0,Main,4.0,2,2052.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir with tequila and orange juice with ice strain and strain into highball glass. Add ice cubes. Pour in grenadine slowly and allow to settle. Before drinking, stir to complete your Sunrise. ",21,,660.0,1935
4227,6898,Tequila Sunrise,1978,2260.0,Main,4.0,2,2052.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir tequila and orange juice with ice and strain into highball glass. Add ice cubes. Pour in grenadine slowly and allow to settle. Before drinking, stir to complete your Sunrise.",21,,660.0,1935
4228,9160,Tequila Sunrise,1984,2409.0,Main,4.0,2,2052.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir tequila and orange juice with ice and strain into highball glass. Add ice cubes. Pour in grenadine slowly and allow to settle. Before drinking, stir to complete your sunrise.",21,,660.0,1935
4229,7940,Tequila Sunrise,1988,779.0,Main,4.0,2,2052.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir tequila and orange juice with ice and strain into highball glass. Add ice cubes. Pour in grenadine slowly and allow to settle. Before drinking, stir to complete your sunrise.",21,,660.0,1935
4230,10147,Tequila Sunrise,2000,779.0,Main,4.0,2,2052.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir tequila and orange juice with ice and strain into highball glass. Add ice cubes. Pour in grenadine slowly and allow to settle. Before drinking, stir to complete your sunrise.",21,,660.0,1935
4231,660,Tequila Sunrise,2012,25.0,Main,4.0,2,53.0,Main,4.0,4,54.0,Main,4.0,3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pour tequila and orange juice into ice-filled highball glass. Stir and
add ice. Slowly pour in grenadine and allow to settle at glass
bottom. Before drinking, stir to create the ""sunrise""",21,,660.0,1935
4232,1940,Thanksgiving Special Cocktail,1935,2071.0,Main,0.0,1/3,2067.0,Main,0.0,1/3,2050.0,Main,0.0,1/3,761.0,Main,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shake well in ice and strain into a 3 oz. Cocktail glass. Serve with a Cherry. 
",44,,6896.0,1935
4233,2671,Thanksgiving Special Cocktail ,1957,2150.0,Main,4.0,3/4,2067.0,Main,4.0,3/4,2050.0,Main,4.0,3/4,761.0,Main,10.0,1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Serve with a cherry.,44,,6896.0,1935
4234,3068,Thanksgiving Special Cocktail ,1960,2150.0,Main,4.0,3/4,2067.0,Main,4.0,3/4,19.0,Main,4.0,3/4,761.0,Main,10.0,1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Serve with a cherry.,44,,6896.0,1935
4235,4212,Thanksgiving Special Cocktail,1964,2150.0,Main,4.0,3/4,2067.0,Main,4.0,3/4,19.0,Main,4.0,3/4,761.0,Main,10.0,1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake well with cracked ice and strain into 3 oz. cocktail glass. Serve with a cherry.,44,,6896.0,1935
4236,4594,Thanksgiving Special Cocktail,1972,2150.0,Main,4.0,3/4,2067.0,Main,4.0,3/4,19.0,Main,4.0,3/4,761.0,Main,10.0,1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shake well with cracked ice and strain into 3 oz. cocktail glass. Serve with a cherry.
",44,,6896.0,1935
4237,6984,Thanksgiving Special Cocktail,1974,2150.0,Main,4.0,3/4,2067.0,Main,4.0,3/4,19.0,Main,4.0,3/4,761.0,Main,10.0,1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Serve with a cherry.,44,,6896.0,1935
4238,6896,Thanksgiving Special Cocktail,1978,2150.0,Main,4.0,3/4,2067.0,Main,4.0,3/4,19.0,Main,4.0,3/4,761.0,Main,10.0,1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shake with ice and strain into cocktail glass. Serve with a cherry.,44,,6896.0,1935
4239,1939,Third Degree,1935,2067.0,Main,0.0,2/3 ,2050.0,Main,0.0,1/3,242.0,Main,2.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stir well with cracked ice and strain into 3 oz. Cocktail glass. 
",44,,505.0,1935
4240,2691,Third Degree Cocktail,1957,2067.0,Main,4.0,1 1/2,2050.0,Main,4.0,3/4,2149.0,Main,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stir well with cracked ice and strain into 3 oz. cocktail glass.,44,,505.0,1935
